"ID","Career","CrseCollege","UnitTakenPrgrssSixth"
"004987975","UGRD","Arts and Humanities","2.00"
"004987975","UGRD","Business and Economics","8.00"
"004987975","UGRD","Science & Technology","1.50"
"004987975","UGRD","Social Sciences","3.16"
"004987988","UGRD","Arts and Humanities","0.66"
"004987988","UGRD","Business and Economics","0.66"
"004987988","UGRD","Science & Technology","1.33"
"004988092","UGRD","Arts and Humanities","3.33"
"004988092","UGRD","Business and Economics","8.00"
"004988092","UGRD","Science & Technology","1.50"
"004988092","UGRD","Social Sciences","2.00"
"004988144","UGRD","Arts and Humanities","2.66"
"004988144","UGRD","Business and Economics","6.66"
"004988144","UGRD","Education","1.00"
"004988144","UGRD","Science & Technology","1.16"
"004988144","UGRD","Social Sciences","2.83"
"004988222","UGRD","Arts and Humanities","1.33"
"004988222","UGRD","Business and Economics","0.66"
"004988222","UGRD","Education","3.83"
"004988222","UGRD","Science & Technology","1.16"
"004988222","UGRD","Social Sciences","7.16"
"004988222","UGRD","University-wide","0.16"
"004988430","UGRD","Arts and Humanities","2.00"
"004988430","UGRD","Science & Technology","5.16"
"004988430","UGRD","Social Sciences","3.66"
"004988508","UGRD","Business and Economics","8.00"
"004988508","UGRD","Education","1.50"
"004988508","UGRD","Science & Technology","0.50"
"004988508","UGRD","Social Sciences","0.50"
"004988547","UGRD","Arts and Humanities","3.16"
"004988547","UGRD","Science & Technology","2.00"
"004988547","UGRD","Social Sciences","10.00"
"004988547","UGRD","University-wide","0.50"
"004988560","UGRD","Arts and Humanities","1.50"
"004988560","UGRD","Science & Technology","7.16"
"004988560","UGRD","Social Sciences","2.83"
"004988833","UGRD","Arts and Humanities","0.66"
"004988833","UGRD","Business and Economics","1.33"
"004988833","UGRD","Science & Technology","10.83"
"004988833","UGRD","Social Sciences","1.16"
"004988833","UGRD","University-wide","0.16"
"004989197","UGRD","Arts and Humanities","3.16"
"004989197","UGRD","Business and Economics","1.33"
"004989197","UGRD","Education","0.50"
"004989197","UGRD","Science & Technology","2.66"
"004989197","UGRD","Social Sciences","4.33"
"004989197","UGRD","University-wide","1.50"
"004989366","UGRD","Arts and Humanities","0.66"
"004989366","UGRD","Business and Economics","0.66"
"004989366","UGRD","Science & Technology","0.66"
"004989366","UGRD","Social Sciences","0.66"
"004989626","UGRD","Arts and Humanities","2.83"
"004989626","UGRD","Business and Economics","0.66"
"004989626","UGRD","Science & Technology","2.00"
"004989626","UGRD","Social Sciences","8.83"
"004989782","UGRD","Business and Economics","7.33"
"004989782","UGRD","Science & Technology","0.50"
"004989951","UGRD","Arts and Humanities","2.66"
"004989951","UGRD","Education","6.00"
"004989951","UGRD","Science & Technology","2.66"
"004989951","UGRD","Social Sciences","3.50"
"004989964","UGRD","Arts and Humanities","2.16"
"004989964","UGRD","Science & Technology","1.33"
"004989964","UGRD","Social Sciences","3.00"
"004990172","UGRD","Arts and Humanities","2.66"
"004990172","UGRD","Business and Economics","0.66"
"004990172","UGRD","Science & Technology","1.83"
"004990172","UGRD","Social Sciences","8.66"
"004990172","UGRD","University-wide","0.50"
"004990185","UGRD","Social Sciences","1.16"
"004990315","UGRD","Arts and Humanities","6.50"
"004990315","UGRD","Education","0.50"
"004990315","UGRD","Science & Technology","9.16"
"004990484","UGRD","Science & Technology","0.50"
"004990484","UGRD","Social Sciences","5.66"
"004990484","UGRD","University-wide","0.50"
"004990497","UGRD","Arts and Humanities","1.83"
"004990497","UGRD","Science & Technology","1.66"
"004990497","UGRD","Social Sciences","5.66"
"004990497","UGRD","University-wide","4.50"
"004990653","UGRD","Science & Technology","2.00"
"004990770","UGRD","Arts and Humanities","2.16"
"004990770","UGRD","Business and Economics","1.33"
"004990770","UGRD","Science & Technology","7.83"
"004990770","UGRD","Social Sciences","2.66"
"004991576","UGRD","Arts and Humanities","0.16"
"004991576","UGRD","Business and Economics","6.00"
"004991576","UGRD","Science & Technology","1.16"
"004991576","UGRD","Social Sciences","1.16"
"004991602","UGRD","Arts and Humanities","3.00"
"004991602","UGRD","Business and Economics","7.33"
"004991602","UGRD","Science & Technology","1.50"
"004991602","UGRD","Social Sciences","3.00"
"004991732","UGRD","Arts and Humanities","2.50"
"004991732","UGRD","Business and Economics","4.00"
"004991732","UGRD","Science & Technology","4.83"
"004991732","UGRD","Social Sciences","3.33"
"004991914","UGRD","Arts and Humanities","6.00"
"004991914","UGRD","Business and Economics","0.66"
"004991914","UGRD","Education","0.50"
"004991914","UGRD","Science & Technology","3.83"
"004991914","UGRD","Social Sciences","2.83"
"004991914","UGRD","University-wide","0.83"
"004991927","UGRD","Arts and Humanities","8.50"
"004991927","UGRD","Science & Technology","1.66"
"004991927","UGRD","Social Sciences","3.16"
"004992265","UGRD","Science & Technology","6.33"
"004992265","UGRD","Social Sciences","1.00"
"004992265","UGRD","University-wide","0.16"
"004992408","UGRD","Arts and Humanities","2.50"
"004992408","UGRD","Science & Technology","3.83"
"004992408","UGRD","Social Sciences","3.00"
"004992408","UGRD","University-wide","0.33"
"004992434","UGRD","Arts and Humanities","4.33"
"004992434","UGRD","Business and Economics","0.66"
"004992434","UGRD","Science & Technology","1.83"
"004992434","UGRD","Social Sciences","5.00"
"004992629","UGRD","Arts and Humanities","9.66"
"004992629","UGRD","Science & Technology","1.66"
"004992629","UGRD","Social Sciences","1.50"
"004993253","UGRD","Arts and Humanities","5.50"
"004993253","UGRD","Science & Technology","1.50"
"004993253","UGRD","Social Sciences","7.83"
"004993409","UGRD","Arts and Humanities","6.33"
"004993409","UGRD","Social Sciences","1.00"
"004993903","UGRD","Arts and Humanities","2.66"
"004993903","UGRD","Business and Economics","8.66"
"004993903","UGRD","Science & Technology","1.50"
"004993903","UGRD","Social Sciences","2.00"
"004994163","UGRD","Arts and Humanities","6.33"
"004994163","UGRD","Education","1.00"
"004994709","UGRD","Arts and Humanities","0.50"
"004994709","UGRD","Business and Economics","2.00"
"004994709","UGRD","Science & Technology","1.16"
"004994709","UGRD","Social Sciences","1.00"
"004995450","UGRD","Science & Technology","1.66"
"004995450","UGRD","Social Sciences","0.50"
"004995931","UGRD","Arts and Humanities","3.83"
"004995931","UGRD","Business and Economics","0.66"
"004995931","UGRD","Education","2.16"
"004995931","UGRD","Science & Technology","4.00"
"004995931","UGRD","Social Sciences","3.00"
"004995931","UGRD","University-wide","0.66"
"004996126","UGRD","Arts and Humanities","0.66"
"004996126","UGRD","Science & Technology","1.16"
"004996126","UGRD","University-wide","0.16"
"004996165","UGRD","Business and Economics","8.66"
"004996165","UGRD","Science & Technology","0.50"
"004996165","UGRD","Social Sciences","0.66"
"004996360","UGRD","Arts and Humanities","0.66"
"004996360","UGRD","Science & Technology","4.00"
"004996373","UGRD","Science & Technology","7.33"
"004996373","UGRD","Social Sciences","0.50"
"004996373","UGRD","University-wide","0.50"
"004997127","UGRD","Arts and Humanities","1.50"
"004997127","UGRD","Business and Economics","6.00"
"004997127","UGRD","Social Sciences","1.66"
"004997426","UGRD","Arts and Humanities","10.16"
"004997426","UGRD","Business and Economics","0.66"
"004997426","UGRD","Science & Technology","3.00"
"004997426","UGRD","Social Sciences","2.00"
"004997426","UGRD","University-wide","0.16"
"004997790","UGRD","Arts and Humanities","2.50"
"004997790","UGRD","Business and Economics","0.66"
"004997790","UGRD","Education","2.00"
"004997790","UGRD","Science & Technology","3.00"
"004997790","UGRD","Social Sciences","2.66"
"004997829","UGRD","Business and Economics","2.00"
"004997855","UGRD","Arts and Humanities","0.66"
"004997855","UGRD","Science & Technology","0.16"
"004997855","UGRD","Social Sciences","6.16"
"004998154","UGRD","Science & Technology","3.33"
"004998154","UGRD","Social Sciences","0.16"
"004998154","UGRD","University-wide","0.50"
"004998167","UGRD","Arts and Humanities","0.16"
"004998167","UGRD","Education","0.50"
"004998167","UGRD","Science & Technology","6.16"
"004998167","UGRD","Social Sciences","1.16"
"004998284","UGRD","Arts and Humanities","2.50"
"004998284","UGRD","Business and Economics","5.33"
"004998284","UGRD","Science & Technology","3.00"
"004998284","UGRD","Social Sciences","3.00"
"004998284","UGRD","University-wide","0.50"
"004998492","UGRD","Arts and Humanities","8.66"
"004998492","UGRD","Education","1.00"
"004998492","UGRD","Science & Technology","0.50"
"004998505","PBAC","Science & Technology","5.83"
"004998531","PBAC","Science & Technology","5.66"
"004998622","PBAC","Science & Technology","7.66"
"004998635","PBAC","Science & Technology","4.83"
"004998661","PBAC","Social Sciences","3.83"
"004998726","UGRD","Arts and Humanities","1.83"
"004998726","UGRD","Business and Economics","7.33"
"004998726","UGRD","Science & Technology","2.66"
"004998726","UGRD","Social Sciences","1.50"
"004998726","UGRD","University-wide","0.16"
"004998778","UGRD","Arts and Humanities","2.33"
"004998778","PBAC","Extended Education","5.00"
"004998778","UGRD","Social Sciences","5.33"
"004998947","UGRD","Arts and Humanities","2.83"
"004998947","UGRD","Science & Technology","4.33"
"004998947","UGRD","Social Sciences","7.50"
"005000117","PBAC","Extended Education","1.33"
"005000156","PBAC","Extended Education","1.33"
"005000169","PBAC","Extended Education","1.33"
"005000377","PBAC","Education","1.00"
"005000403","PBAC","Extended Education","1.33"
"005000494","UGRD","Arts and Humanities","1.33"
"005000494","UGRD","Business and Economics","1.33"
"005000494","UGRD","Science & Technology","0.50"
"005000494","UGRD","Social Sciences","2.00"
"005000884","PBAC","Education","3.00"
"005001053","PBAC","Science & Technology","5.83"
"005001066","PBAC","Science & Technology","3.66"
"005001222","UGRD","Arts and Humanities","7.00"
"005001222","UGRD","Social Sciences","0.16"
"005001482","PBAC","Education","3.00"
"005001547","PBAC","Social Sciences","5.66"
"005001807","UGRD","Arts and Humanities","1.33"
"005001807","UGRD","Science & Technology","1.50"
"005001807","UGRD","Social Sciences","2.00"
"005002613","UGRD","Arts and Humanities","2.50"
"005002613","UGRD","Business and Economics","6.00"
"005002613","UGRD","Science & Technology","1.50"
"005002613","UGRD","Social Sciences","1.50"
"005002613","UGRD","University-wide","0.33"
"005002795","UGRD","Arts and Humanities","2.83"
"005002795","UGRD","Education","3.16"
"005002795","UGRD","Science & Technology","2.16"
"005002795","UGRD","Social Sciences","4.16"
"005002964","UGRD","Arts and Humanities","0.66"
"005002964","UGRD","Science & Technology","1.16"
"005002964","UGRD","Social Sciences","0.50"
"005003263","UGRD","Arts and Humanities","2.00"
"005003263","UGRD","Business and Economics","6.66"
"005003263","UGRD","Science & Technology","4.66"
"005003263","UGRD","Social Sciences","2.16"
"005003263","UGRD","University-wide","0.16"
"005003380","UGRD","Arts and Humanities","1.33"
"005003380","UGRD","Business and Economics","4.66"
"005003380","UGRD","Science & Technology","0.50"
"005003380","UGRD","Social Sciences","1.16"
"005003393","UGRD","Arts and Humanities","1.33"
"005003393","UGRD","Science & Technology","1.50"
"005003393","UGRD","Social Sciences","8.83"
"005003393","UGRD","University-wide","1.66"
"005005759","UGRD","Arts and Humanities","1.33"
"005005759","UGRD","Education","0.50"
"005005759","UGRD","Science & Technology","0.16"
"005005759","UGRD","Social Sciences","5.00"
"005006240","UGRD","Arts and Humanities","2.00"
"005006240","UGRD","Science & Technology","8.83"
"005006240","UGRD","Social Sciences","3.83"
"005006409","UGRD","Arts and Humanities","2.66"
"005006409","UGRD","Education","7.83"
"005006409","UGRD","Science & Technology","3.50"
"005006409","UGRD","Social Sciences","2.00"
"005006461","UGRD","Arts and Humanities","6.16"
"005006461","UGRD","Education","1.66"
"005006461","UGRD","Science & Technology","2.00"
"005006461","UGRD","Social Sciences","0.50"
"005006656","PBAC","Business and Economics","3.50"
"005006721","UGRD","Business and Economics","6.66"
"005006721","UGRD","Social Sciences","0.66"
"005007020","UGRD","Arts and Humanities","0.66"
"005007020","UGRD","Business and Economics","0.66"
"005007020","UGRD","Social Sciences","6.16"
"005007345","PBAC","Science & Technology","4.16"
"005007358","PBAC","Education","4.00"
"005007449","PBAC","Science & Technology","6.33"
"005007501","PBAC","Science & Technology","6.33"
"005007514","PBAC","Science & Technology","0.16"
"005007514","PBAC","Social Sciences","3.83"
"005007553","PBAC","Science & Technology","5.83"
"005007566","PBAC","Education","2.50"
"005007618","PBAC","Education","4.00"
"005007670","PBAC","Science & Technology","6.33"
"005008164","UGRD","Arts and Humanities","2.50"
"005008164","UGRD","Science & Technology","1.00"
"005008164","UGRD","Social Sciences","6.00"
"005008164","UGRD","University-wide","0.50"
"005008437","PBAC","Social Sciences","7.33"
"005008463","PBAC","Social Sciences","7.33"
"005008502","PBAC","Science & Technology","5.83"
"005008515","PBAC","Science & Technology","5.83"
"005008528","PBAC","Science & Technology","1.33"
"005008567","PBAC","Education","2.50"
"005008593","PBAC","Social Sciences","10.00"
"005008606","PBAC","Science & Technology","5.83"
"005008684","PBAC","Science & Technology","5.83"
"005008723","PBAC","Science & Technology","5.83"
"005008814","UGRD","Arts and Humanities","0.50"
"005008814","UGRD","Science & Technology","11.66"
"005008814","UGRD","Social Sciences","0.66"
"005009295","UGRD","Arts and Humanities","3.00"
"005009295","UGRD","Science & Technology","1.83"
"005009295","UGRD","Social Sciences","8.66"
"005009373","UGRD","Arts and Humanities","1.33"
"005009373","UGRD","Education","0.50"
"005009373","UGRD","Science & Technology","8.16"
"005009373","UGRD","Social Sciences","0.50"
"005009386","UGRD","Business and Economics","6.66"
"005009386","UGRD","Education","0.50"
"005009477","PBAC","Extended Education","5.00"
"005009698","PBAC","Extended Education","3.66"
"005009698","PBAC","Social Sciences","1.00"
"005009841","PBAC","Extended Education","1.33"
"005009997","PBAC","Social Sciences","1.83"
"005010049","PBAC","Social Sciences","1.33"
"005010153","UGRD","Business and Economics","1.33"
"005010153","UGRD","Education","0.50"
"005010322","PBAC","Social Sciences","8.33"
"005010608","PBAC","Science & Technology","6.50"
"005011141","UGRD","Science & Technology","2.00"
"005011401","PBAC","Education","3.16"
"005011583","UGRD","Extended Education","5.00"
"005011596","PBAC","Education","7.83"
"005011622","PBAC","Social Sciences","6.33"
"005011635","PBAC","Science & Technology","6.33"
"005011674","PBAC","Science & Technology","6.16"
"005011687","PBAC","Science & Technology","6.50"
"005011752","PBAC","Science & Technology","5.83"
"005011869","PBAC","Science & Technology","5.83"
"005011947","PBAC","Social Sciences","7.66"
"005011960","PBAC","Science & Technology","6.50"
"005011973","PBAC","Social Sciences","7.33"
"005012181","PBAC","Education","6.50"
"005012181","PBAC","Science & Technology","1.66"
"005012376","UGRD","Extended Education","1.66"
"005012558","PBAC","Extended Education","3.66"
"005012558","PBAC","Social Sciences","1.00"
"005012753","UGRD","Arts and Humanities","1.16"
"005012753","UGRD","Education","0.50"
"005012753","UGRD","Science & Technology","0.50"
"005012753","UGRD","Social Sciences","5.83"
